"poly_id","ObjectID2","year","mean","p25","p75","npix"
"229","229","2014","920.8034335","852.4111328","969.0384521","33"
"230","230","2014","1152.7323","1152.7323","1152.7323","1"
"231","231","2014","NA","NA","NA","0"
"232","232","2014","NA","NA","NA","0"
"237","237","2014","563.0272827","548.5522766","567.5030823","4"
"238","238","2014","626.212382","610.5959167","635.1994629","3"
"239","239","2014","848.7964003","719.5623779","985.3967285","153"
"240","240","2014","635.5296224","635.2209167","635.9274597","3"
"241","241","2014","586.2380477","568.4087219","603.2796631","115"
"242","242","2014","550.439722","539.7992554","562.4378662","21"
"243","243","2014","558.5256042","555.7999725","561.251236","2"
"244","244","2014","598.9527937","591.7732849","604.7621765","7"
"245","245","2014","589.3704475","581.3411713","595.9816742","34"
"247","247","2014","632.9914246","632.93013","633.0527191","2"
"248","248","2014","567.8690186","567.8690186","567.8690186","1"
"249","249","2014","700.1731459","650.2034912","739.3861084","73"
"250","250","2014","773.0117199","714.3439331","833.7896118","51"
"251","251","2014","NA","NA","NA","0"
"252","252","2014","NA","NA","NA","0"
"253","253","2014","NA","NA","NA","0"
"256","256","2014","NA","NA","NA","0"
"257","257","2014","537.8317322","537.1817017","551.2557373","5"
"258","258","2014","652.2213875","586.0127563","720.2352295","1621"
"259","259","2014","700.0021016","591.8926697","763.1268616","367"
"260","260","2014","767.0525513","767.0525513","767.0525513","1"
"261","261","2014","640.6220093","640.6220093","640.6220093","1"
"262","262","2014","623.7692871","615.2371826","638.7157593","5"
"263","263","2014","645.124939","643.425354","646.8245239","2"
"266","266","2014","818.2069092","766.9439545","862.2361908","22"
"267","267","2014","553.5727539","552.4384766","554.7070313","2"
"268","268","2014","648.1632374","592.7133484","704.3371887","27"
"269","269","2014","726.9299384","649.5761871","807.2556458","422"
"270","270","2014","NA","NA","NA","0"
"271","271","2014","NA","NA","NA","0"
"273","273","2014","487.3108521","487.3108521","487.3108521","1"
"274","274","2014","534.9026489","534.9026489","534.9026489","1"
"281","281","2014","1229.54248","1229.54248","1229.54248","1"
"282","282","2014","794.3049095","702.4828186","869.244751","80"
"285","285","2014","594.9788208","594.9788208","594.9788208","1"
"286","286","2014","822.7618052","776.7413025","885.3413391","60"
"289","289","2014","845.3285014","830.9869385","874.2852631","6"
"290","290","2014","1009.623474","994.830719","1030.12793","3"
"291","291","2014","NA","NA","NA","0"
"292","292","2014","NA","NA","NA","0"
"293","293","2014","831.3953857","823.1912842","839.5994873","2"
"294","294","2014","1410.703125","1410.703125","1410.703125","1"
"297","297","2014","NA","NA","NA","0"
"298","298","2014","NA","NA","NA","0"
"299","299","2014","1311.066284","1311.066284","1311.066284","1"
"300","300","2014","739.1020996","697.4547119","707.5493164","5"
"301","301","2014","NA","NA","NA","0"
"305","305","2014","622.4924011","607.6651764","631.4170227","8"
"308","308","2014","NA","NA","NA","0"
"309","309","2014","958.1324762","865.5342407","1078.423828","1269"
"312","312","2014","1120.938145","1016.993103","1211.855896","7"
"313","313","2014","1248.709955","1188.672729","1288.575684","21"
"314","314","2014","NA","NA","NA","0"
"319","319","2014","1318.795898","1318.795898","1318.795898","1"
"320","320","2014","1037.792007","1015.898041","1071.297699","8"
"324","324","2014","1133.173375","1085.443115","1188.798279","7"
"325","325","2014","668.2092651","618.8397064","721.1184387","10"
"326","326","2014","1104.104825","1017.124207","1157.009033","35"
"327","327","2014","966.4016031","711.9841766","1243.48584","174"
"333","333","2014","591.6770739","574.7425842","621.0746002","14"
"334","334","2014","620.9292259","541.2803726","719.8910065","8"
"335","335","2014","726.8914998","696.3131714","751.7988586","3"
"336","336","2014","NA","NA","NA","0"
"337","337","2014","641.8258057","630.8708496","652.7807617","2"
"338","338","2014","NA","NA","NA","0"
"339","339","2014","695.9525146","695.9525146","695.9525146","1"
"340","340","2014","716.6644084","706.5443115","729.5857544","3"
"341","341","2014","452.5369873","447.6795654","457.3944092","2"
"342","342","2014","1299.15983","1248.104736","1326.773315","49"
"343","343","2014","1353.517212","1353.517212","1353.517212","1"
"344","344","2014","610.1277553","600.2295532","618.0644531","7"
"345","345","2014","NA","NA","NA","0"
"346","346","2014","1608.516724","1608.516724","1608.516724","1"
"347","347","2014","1069.195251","1058.42038","1079.970123","2"
"348","348","2014","1195.765244","1139.291992","1236.906128","17"
"349","349","2014","645.551845","596.9963989","676.4060974","7"
"350","350","2014","682.8124542","677.0571136","686.1474915","4"
"351","351","2014","908.6652222","908.6652222","908.6652222","1"
"352","352","2014","720.2466712","691.807312","746.9827881","13"
"353","353","2014","NA","NA","NA","0"
"354","354","2014","NA","NA","NA","0"
"355","355","2014","NA","NA","NA","0"
"356","356","2014","1075.569388","1022.600677","1115.558899","14"
"357","357","2014","793.6013031","746.7166595","809.9294128","4"
"358","358","2014","NA","NA","NA","0"
"359","359","2014","NA","NA","NA","0"
"360","360","2014","1499.13475","1473.578705","1514.342407","16"
"361","361","2014","1102.156946","1078.286865","1114.187622","5"
"363","363","2014","1149.407715","1145.248291","1153.567139","2"
"364","364","2014","1185.594543","1183.419891","1187.769196","2"
"365","365","2014","1119.425171","1119.425171","1119.425171","1"
"366","366","2014","976.4132891","895.157547","1066.732819","146"
"368","368","2014","569.4188766","506.7396317","665.4485626","4"
"370","370","2014","NA","NA","NA","0"
"371","371","2014","NA","NA","NA","0"
"379","379","2014","NA","NA","NA","0"
"380","380","2014","NA","NA","NA","0"
"381","381","2014","720.4240011","696.4434662","760.7237396","6"
"382","382","2014","580.2028537","562.4292603","588.638916","9"
"383","383","2014","684.8420105","654.3037567","707.9915009","4"
"384","384","2014","1093.4125","1049.988403","1067.867188","5"
"385","385","2014","1035.528124","960.5698547","1108.452759","19"
"386","386","2014","571.3137682","545.9378967","585.4244385","27"
"387","387","2014","944.1890411","923.700592","959.2309418","4"
"388","388","2014","957.3499209","920.1057739","990.7506714","29"
"389","389","2014","NA","NA","NA","0"
"390","390","2014","709.2323608","700.4963989","717.9683228","2"
"391","391","2014","NA","NA","NA","0"
"393","393","2014","NA","NA","NA","0"
"396","396","2014","NA","NA","NA","0"
"398","398","2014","NA","NA","NA","0"
"399","399","2014","NA","NA","NA","0"
"400","400","2014","NA","NA","NA","0"
"402","402","2014","NA","NA","NA","0"
"403","403","2014","NA","NA","NA","0"
"404","404","2014","1433.628366","1410.484375","1437.710327","21"
"405","405","2014","1437.322643","1410.133484","1459.415833","11"
"406","406","2014","693.4396826","638.3930054","762.9862671","25"
"407","407","2014","773.1311558","717.8136902","819.3346558","7"
"408","408","2014","746.5610221","657.9853363","816.5554657","28"
"409","409","2014","896.0011719","782.1506958","975.1704102","5"
"410","410","2014","995.8748901","919.2662964","1022.846863","5"
"412","412","2014","737.6055298","737.6055298","737.6055298","1"
"414","414","2014","NA","NA","NA","0"
"415","415","2014","508.055528","406.5646667","559.0003052","137"
"416","416","2014","769.2673482","685.4591827","823.8459778","30"
"419","419","2014","NA","NA","NA","0"
"420","420","2014","NA","NA","NA","0"
"421","421","2014","NA","NA","NA","0"
"422","422","2014","NA","NA","NA","0"
"425","425","2014","NA","NA","NA","0"
"426","426","2014","NA","NA","NA","0"
"427","427","2014","NA","NA","NA","0"
"428","428","2014","NA","NA","NA","0"
"429","429","2014","NA","NA","NA","0"
"430","430","2014","NA","NA","NA","0"
"431","431","2014","NA","NA","NA","0"
"432","432","2014","NA","NA","NA","0"
"433","433","2014","NA","NA","NA","0"
"434","434","2014","NA","NA","NA","0"
"435","435","2014","NA","NA","NA","0"
"436","436","2014","NA","NA","NA","0"
"437","437","2014","NA","NA","NA","0"
"438","438","2014","NA","NA","NA","0"
"439","439","2014","NA","NA","NA","0"
"440","440","2014","NA","NA","NA","0"
"441","441","2014","NA","NA","NA","0"
"442","442","2014","NA","NA","NA","0"
"443","443","2014","NA","NA","NA","0"
"444","444","2014","NA","NA","NA","0"
"445","445","2014","NA","NA","NA","0"
"446","446","2014","NA","NA","NA","0"
"447","447","2014","NA","NA","NA","0"
"448","448","2014","947.5418091","932.088562","973.8388672","3"
"449","449","2014","1080.723022","1070.231171","1091.720062","4"
"450","450","2014","NA","NA","NA","0"
"451","451","2014","1045.821411","1045.821411","1045.821411","1"
"452","452","2014","NA","NA","NA","0"
"453","453","2014","NA","NA","NA","0"
"454","454","2014","NA","NA","NA","0"
"455","455","2014","1191.758301","1165.365112","1222.981934","15"
"456","456","2014","NA","NA","NA","0"
"457","457","2014","835.4600525","820.2846527","850.6354523","2"
"458","458","2014","1027.270889","1004.48172","1041.435486","70"
"459","459","2014","1009.219935","957.4438019","998.7604065","12"
"461","461","2014","NA","NA","NA","0"
"2","2","2015","617.7797189","554.3405151","677.0991821","529"
"3","3","2015","237.384579","187.3295517","260.6882477","99"
"4","4","2015","577.4460376","503.709259","641.5063477","649"
"5","5","2015","417.0999756","417.0999756","417.0999756","1"
"6","6","2015","325.5190125","325.5190125","325.5190125","1"
"7","7","2015","305.6769852","292.0747223","319.1580658","31"
"8","8","2015","758.018569","738.2250977","766.3281555","47"
"9","9","2015","962.0955811","938.3384705","987.9182434","3"
"10","10","2015","696.2180176","696.2180176","696.2180176","1"
"11","11","2015","381.6662089","379.8690338","383.4727325","3"
"12","12","2015","930.9843839","830.8839264","997.9208221","48"
"13","13","2015","658.9993663","555.7456665","728.2623901","137"
"14","14","2015","640.2051606","565.2796631","667.2454224","57"
"16","16","2015","NA","NA","NA","0"
"17","17","2015","835.8146906","790.0651245","876.7244263","91"
"18","18","2015","886.5220032","825.6631012","952.3903351","16"
"19","19","2015","NA","NA","NA","0"
"20","20","2015","941.9413103","857.3010864","1001.421875","14"
"21","21","2015","845.1418307","773.6530762","884.0140381","69"
"22","22","2015","343.230072","334.7238617","355.168869","4"
"23","23","2015","945.3362935","871.556839","1011.85733","6"
"24","24","2015","365.7242654","351.1832123","372.9302368","11"
"25","25","2015","719.3213492","662.7907715","753.1047058","67"
"27","27","2015","851.4969139","810.5584564","865.0822754","32"
"28","28","2015","521.6879391","442.2097931","577.4816284","18"
"29","29","2015","NA","NA","NA","0"
"30","30","2015","480.2682395","319.36763","632.5894318","418"
"31","31","2015","777.8861979","759.5795288","787.924469","75"
"32","32","2015","850.5265503","850.5265503","850.5265503","1"
"33","33","2015","785.8627805","756.1934662","801.9747314","44"
"34","34","2015","733.0798279","708.477066","747.897644","30"
"36","36","2015","606.489624","606.489624","606.489624","1"
"37","37","2015","601.7449951","601.7449951","601.7449951","1"
"38","38","2015","456.8144779","417.6320801","496.9529266","58"
"39","39","2015","566.5436707","556.6113129","569.3170624","4"
"40","40","2015","617.1073187","534.572052","687.4082947","55"
"41","41","2015","NA","NA","NA","0"
"42","42","2015","1063.859701","1035.963684","1091.28656","3"
"43","43","2015","935.9157308","815.8603973","1054.144562","18"
"44","44","2015","1156.276855","1156.276855","1156.276855","1"
"47","47","2015","782.9230408","681.8504791","858.160675","10"
"48","48","2015","904.1541951","891.8893127","922.5209351","3"
"49","49","2015","NA","NA","NA","0"
"50","50","2015","978.517552","923.7763672","1048.417358","21"
"51","51","2015","886.5807321","796.8592377","966.5509491","28"
"52","52","2015","1004.900332","954.8348389","1065.00293","49"
"53","53","2015","1239.140625","1212.827148","1277.816406","3"
"54","54","2015","908.877327","881.2357788","916.8747101","16"
"55","55","2015","890.2385661","871.1920166","903.0698547","3"
"56","56","2015","NA","NA","NA","0"
"57","57","2015","918.9086914","918.9086914","918.9086914","1"
"59","59","2015","388.0335592","360.9497986","427.2987213","3"
"60","60","2015","896.4359741","853.0325317","913.3744507","5"
"64","64","2015","867.5943891","787.2004395","923.6273193","17"
"65","65","2015","1002.897293","925.8789825","1093.206909","4"
"66","66","2015","763.3592178","734.3748779","785.8241577","40"
"67","67","2015","568.3694427","486.5109177","632.6211853","220"
"68","68","2015","550.2352069","516.3042297","575.6076355","31"
"69","69","2015","468.2446691","439.6207275","498.8032761","22"
"70","70","2015","633.0915894","582.2970886","688.4133301","15"
"73","73","2015","992.3120117","969.371582","1015.252441","2"
"74","74","2015","955.7080994","950.1045074","961.3116913","2"
"75","75","2015","646.6818848","646.6818848","646.6818848","1"
"76","76","2015","1000.989331","969.3599854","1029.000122","5"
"77","77","2015","699.4390885","674.7723694","715.3802795","39"
"78","78","2015","625.0819092","625.0819092","625.0819092","1"
"79","79","2015","652.0919556","649.3778076","662.520874","5"
"80","80","2015","636.1752441","619.5373993","654.7128296","10"
"81","81","2015","625.3312378","562.9257813","692.890686","5"
"82","82","2015","NA","NA","NA","0"
"83","83","2015","603.4180196","587.3150177","634.3284607","6"
"88","88","2015","593.7154846","551.6578674","598.4413452","4"
